text,label,prediction
تؤدي تكنولوجيا المعلومات دورًا حاسمًا في تعزيز الأداء التسويقي للمؤسسات ذات التوجه الاستراتيجي، حيث تعمل على تعزيز كفاءة وفاعلية الأداء من خلال تحسين عمليات الإنتاج والتسويق وتطوير سلع وخدمات متطورة. وتسهم تكنولوجيا المعلومات في تعزيز العلاقات مع الزبائن ورفع ولائهم، فضلاً عن تطوير استراتيجيات تسويقية جديدة تتواءم مع متطلبات بيئة الأعمال العالمية المتنامية. يسلط هذا البحث الضوء على مفهوم تكنولوجيا المعلومات وأهمية الأداء التسويقي في المؤسسات، مع توضيح مؤشرات وأبعاد قياسه، كما يبرز تأثير تكنولوجيا المعلومات في تحسين الأداء التسويقي استنادًا إلى مؤشرات القياس ذات الصلة.,1,1
تهدف هذه الورقة البحثية إلى تقديم قراءة جديدة في الفكر النقدي العربي من خلال دراسة الأنواع السردية في الثقافة العربية. يعتمد البحث على منهجية تحليلية نقدية، حيث يتم تحليل مجموعة من النصوص السردية العربية المعاصرة لاستكشاف كيفية استخدام هذه الأنواع في بناء الهوية الثقافية العربية. من خلال هذه الدراسة، يهدف البحث إلى الكشف عن دور الأنواع السردية في تشكيل الفكر النقدي العربي وتأثيرها على الهوية الثقافية العربية. يعتبر هذا البحث مساهمة في فهم أعمق للفكر النقدي العربي وآلياته في تشكيل الثقافة العربية المعاصرة.,1,1
تهدف هذه الدراسة إلى تقديم إطار تحليلي لسياسة ترشيد النفقات العامة كآلية لتحقيق الاستقرار المالي في ظل الأزمات الاقتصادية، خاصة في سياق أزمة جائحة كورونا التي أحدثت ضغوطات كبيرة على التوازنات المالية العامة. تسعى الدراسة إلى توضيح أهمية تبني سياسات ترشيد النفقات العامة لتحقيق التوازن في الميزانية العامة، وتحقيق الاستقرار الاقتصادي في ظل الظروف غير المتوقعة. من خلال تحليل مختلف التدابير المتبعة لترشيد النفقات العامة، تبرز هذه الدراسة أهمية هذه السياسة في التصدي لتحديات الأزمة الاقتصادية وتحقيق الاستقرار المالي على المدى الطويل.,1,0
تدرس هذه الورقة العلاقة بين ريادة الأعمال الاجتماعية والتغيير الاجتماعي المستدام، باستخدام منهج وصفي يعتمد على الدراسات ذات الصلة. من خلال تحليل نظري وعملي، بما في ذلك أمثلة من العالم الحقيقي، يتم استكشاف دور ريادة الأعمال الاجتماعية في تعزيز التغيير الاجتماعي المستدام. يتم التأكيد على أهمية ريادة الأعمال الاجتماعية في الالتزام بمبادئ التنمية المستدامة، مع الأخذ في الاعتبار الأبعاد الاقتصادية والاجتماعية والبيئية.,1,1
"صاغ عبد القاهر الجرجاني (-471هـ)، نظرية البلاغة العربية، في شكلها النهائي، بمستوياتها الإجرائية الثلاثة، اللفظ والنظم والتضافر، في قوله: ""وجملة الأمر أن هاهنا كلاما حسنه للفظ دون النظم، وآخر حسنه للنظم دون للفظ، وثالثا قرى الحسن من الجهتين، ووجبت له المزية بكلا الأمرين""(1)، قلت: لما صاغ الجرجاني ذلك: فإنه لم ينطلق فيه من بيداء، ولا من خواء معرفي ومنهجي، ولكنه التفت إلى مسيرة الدرس البلاغي من قبله، فوجد مذهبا فيها قائما على أساس التصرف في اللفظ، من حيث الاتساع والاختيار والاستبدال، فيرد محاسن الكلام ومزاياه البلاغية إليه، وهو المذهب الذي شاع باسم البديع عند أهل الأدب، والنقد تارة، وباسم البلاغة عند بعض أهل الاعتزال والكلام تارة أخرى، وهو المذهب الذي لا يعنينا الآن.",0,0
هدفت الدراسة الحالية إلى الكشف عن العلاقة بين الألعاب الالكترونية والتمرد المدرسي لدى تلاميذ سنة ثالثة متوسط ببعض متوسطات بمدينة الأغواط، وتكونت عينة الدراسة من (60) تلميذا وتلميذة أختيروا من 05 متوسطات، في الفترة الزمنية من شهر نوفمبر وديسمبر 2020م، وتم استخدام المنهج الوصفي الذي يهدف الى دراسة الظاهرة كما تحدث في الواقع مع كشف عن وجود العلاقة بين المتغيرات، وتم تطبيق مقياس الألعاب الالكترونية ومقياس التمرد، وبعد حساب معامل الارتباط بيرسون والذي قدرت قيمته ب(0.69) توصلت النتائج على: أنه توجد علاقة موجبة بين الألعاب الالكترونية والتمرد المدرسي لدى تلاميذ سنة ثالثة متوسط. الكلمات المفتاحية: الألعاب الإلكترونية، التمرد، التمرد المدرسي.,0,0
يتناول هذا البحث إشكالية الهوية لدى اللاجئين الفلسطينيين، حيث يُعدّ هذا الموضوع أحد أهم التحديات التي تواجه الشعب الفلسطيني منذ النكبة عام 1948. يهدف البحث إلى دراسة تأثيرات النزوح واللجوء على هويّة الفلسطينيين، مع التركيز على الجوانب الثقافية والاجتماعية والنفسية. يعتمد البحث على منهجية مزيجية تجمع بين الدراسات النظرية والبحوث الميدانية، حيث يتمّ جمع البيانات من خلال مقابلات مع اللاجئين الفلسطينيين في مخيمات اللاجئين. ومن المتوقع أن يُظهر البحث أن إشكالية الهوية لدى اللاجئين الفلسطينيين تعود إلى عوامل متعددة، منها فقدان الأرض والهوية الوطنية، وتأثيرات التبعية الثقافية، واضطراب الهوية الناتج عن التغييرات الاجتماعية والاقتصادية. يأمل البحث أن يساهم في فهم أعمق لإشكالية الهوية لدى اللاجئين الفلسطينيين، ويناقش آفاق الحلول الممكنة لمعالجة هذه الإشكالية.,1,1
أدى إزدهار المعاملات التجارية عبر الوسائط الإلكترونية إلى الرفع من المخاطر التي تواجه المستهلكين، خاصة في مرحلة ما قبل التعاقد، فالمتدخل يهدف من خلال هذه المرحلة للترويج لسلعه وخدماته بالوسائل الأكثر جاذبية.إذ يعد استخدام الوسائل التكنولوجية الحديثة بما تملكه من تقنيات فنية وسيلة لإغراء المستهلكين حيث تدفعهم للتعاقد تحت وطأة الدعاية دون دراية كافية بالمنتج أو الخدمة.إن أهمية حماية المستهلك الإلكتروني في مرحلة التفاوض على العقد لا تقل أهمية عن حمايته في تلك المرحلة في المعاملات التقليدية، لأن إرادة المستهلك تكون عرضة لإصابتها بعيوب الإرادة بفعل أساليب الدعاية مما يستوجب توفير حماية كافية له..,0,0
"يتناول البحث تحليل الرسائل الأدبية التي انتشرت في العهد الرستمي للجزائر، مع التركيز على المضامين الثقافية والنسقية التي تحملها هذه الرسائل. تحتل الرسائل مكانة مهمة في التراث الأدبي والنثري الجزائري، برغم قلة النصوص الموثقة من تلك الفترة. يشير الباحث إلى أهمية إعادة النظر في الثقافة والفكر للمجتمع الجزائري القديم من خلال دراسات تحليلية للرسائل المكتشفة، لا سيما تلك التي جمعها سليمان الباروني في ""الأزهار الرياضية"". تعتبر الرسائل، خصوصاً تلك الصادرة عن أفلح بن عبد الوهاب وآخرين، بمثابة وثائق تاريخية تدعم الأيديولوجية التي قامت عليها الدولة الرستمية في تيهرت. يسعى البحث للكشف عن المضمرات النسقية في إحدى رسائل أفلح بن عبد الوهاب، مستعرضاً دورها في صياغة الخطاب الأدبي والآليات التي تسعى من خلالها لإقناع المتلقي وتحليل سردية الرسالة بالتركيز على النصوصية المستخدمة في الكتابة.",1,1
هدفت هذه الدراسة إلى تحليل أثر التمكين الإداري على مستوى الإبداع الإداري بين العاملين في جامعة بسكرة، إحدى مؤسسات التعليم العالي الجزائرية. وانطلقت الدراسة من فرضية رئيسية تبحث في مدى تأثير التمكين على تعزيز قدرات الابتكار الإداري، وقد أظهرت النتائج وجود ارتباط موجب قوي نسبياً بين التمكين والإبداع الإداري، حيث بلغ معامل الارتباط 0.721. وكشفت الدراسة أن التمكين يفسر نحو 50.3% من التباين في مستوى الإبداع الإداري بين العاملين في الجامعة. استندت منهجية البحث إلى جمع البيانات من خلال استبيانات مستهدفة وتحليلها باستخدام أدوات إحصائية متقدمة للتحقق من الفرضيات المطروحة. وخلص البحث إلى توصيات عملية تهدف إلى تحسين مستوى التمكين للعاملين من خلال تزويدهم بالسلطة والصلاحيات الملائمة، مما يسهم بدوره في تحسين جودة الأداء الإداري ورفع كفاءة الإبداع داخل بيئة العمل الجامعية. وأكدت الدراسة على الحاجة لتعزيز البرامج التدريبية والتنموية الكفيلة بتحفيز التفكير الإبداعي وتوسيع نطاق مشاركة العاملين في صنع القرارات القيادية، بغية دعم النمو المؤسسي والابتكار المستدام في قطاع التعليم العالي في الجزائر. تعكس هذه الدراسة أهمية استراتيجيات التمكين كعامل محوري في تعزيز الإبداع الإداري، وتوفر إرشادات توجيهية لإدارة التغيير والتحول في البيئة الجامعية الجزائرية.,1,1
تستكشف هذه الورقة البحثية صورة المرأة المقاولة في الجزائر، وتحلل التحديات والفرص التي تواجهها في سوق العمل. تستند الدراسة إلى منهجية كمية ونوعية، حيث أجريت مقابلات مع عينة من النساء المقاولات في مختلف القطاعات، بالإضافة إلى تحليل البيانات الإحصائية المتعلقة بالمرأة في العمل. تهدف الدراسة إلى فهم العوامل التي تؤثر على نمو وتطور المشاريع النسائية في الجزائر، وتحديد السياسات التي يمكن أن تدعم المرأة المقاولة. تشير النتائج إلى أن المرأة المقاولة في الجزائر تواجه تحديات كبيرة، بما في ذلك القوالب النمطية المجتمعية والقيود المالية، ومع ذلك، تظهر الدراسة أيضًا على وجود فرص كبيرة للنمو والتنمية. توصي الدراسة بضرورة توفير الدعم المالي والتشريعي للمرأة المقاولة، وتعزيز الوعي المجتمعي بأهمية دور المرأة في الاقتصاد.,1,1
تدرس هذه الورقة البحثية دور التنظيم المؤسسي والضمانات القانونية في تعزيز الاستثمار السياحي في الجزائر. من خلال استخدام تحليل شامل للسياسات واللوائح القائمة، تهدف الدراسة إلى تحديد الحواجز المحتملة واقتراح تحسينات لتعزيز بيئة أكثر ملاءمة للاستثمار. النتائج المتوقعة تشمل توصيات سياسية لتعزيز الاستثمار السياحي، وبالتالي المساهمة في النمو الاقتصادي والتنمية في الجزائر.,1,1
"يتناول هذا البحث خلفاء الأمير عبد القادر، وبالأخص خليفة الزاب والصحراء الشرقية ""فرحات بن سعيد بوعكاز الذوادي""، ويسلط الضوء على طموحاتهم وتقلباتهم السياسية. يأتي هذا البحث في ظل السياق التاريخي لانهيار السلطة التركية المركزية أمام الاحتلال الفرنسي وبروز الأمير عبد القادر كباعث للدولة الجزائرية الحديثة. بعد نيل البيعة وقيادة المقاومة الوطنية، قام الأمير بتقسيم مجال نفوذه إلى مقاطعات وعين عليها الخلفاء من العائلات العريقة والقيادات الأهلية الدينية والسياسية.

يثير خليفة الزاب والصحراء الشرقية ""فرحات بن سعيد بوعكاز الذوادي"" تساؤلات حول تقلباته السياسية، حيث يظهر تارة في صفوف المقاومة الوطنية وتارة أخرى في الإدارة الفرنسية الاستعمارية. يهدف هذا البحث إلى تحليل هذه التقلبات وفهم الدوافع وراءها، بالإضافة إلى دراسة الطموح السياسي للخلفاء وتأثيره على المشهد السياسي والاجتماعي في تلك الفترة.

من خلال دراسة حالة ""فرحات بن سعيد بوعكاز الذوادي""، يسعى هذا البحث إلى تقديم نظرة معمقة حول العلاقات المعقدة بين المقاومة الوطنية والإدارة الفرنسية الاستعمارية وتأثيرها على الخلفاء وطموحاتهم السياسية. كما يهدف إلى تسليط الضوء على دور القيادات الأهلية والدينية في تشكيل المشهد السياسي والاجتماعي في الجزائر خلال تلك الفترة.",1,1
تهدف هذه الدراسة إلى استكشاف دور الاستثمار المسؤول اجتماعياً كأداة لحوكمة المنظمات وكيف يسهم في تحقيق الأداء المتميز. يتم تبني نهج بحثي مختلط يعتمد على الجمع بين التحليل الكمي والنوعي لفهم التأثيرات المباشرة وغير المباشرة للاستثمار المسؤول اجتماعياً على أداء الشركات. يشمل التحليل الكمي مجموعة من البيانات المستمدة من تقارير الأداء المالي للشركات، بينما يتولى التحليل النوعي دراسة مقابلات عميقة مع مديرين تنفيذيين وخبراء في مجال الحوكمة والاستثمار. تشير النتائج المتوقعة إلى أن الاستثمار المسؤول اجتماعياً يُعد استراتيجية فعّالة لتحسين مؤشرات الأداء المختلفة، مثل رضا الموظفين والولاء التنظيمي، بالإضافة إلى تعزيز سمعة الشركة ودعم علاقاتها مع المساهمين. تسعى الدراسة إلى تقديم إطار عمل مستدام يسهم في تعزيز فعالية الحوكمة المؤسسية وتوجيه المنظمات نحو تبني سياسات استثمارية تحقق التوازن بين الأهداف الاقتصادية والاجتماعية والبيئية.,1,1
يسعى هذا البحث إلى دراسة المركز القانوني للوسيط في عمليات تداول القيم المنقولة في بورصة الجزائر، حيث يُعد الوسيط المحرك الرئيسي لجل العمليات في سوق القيم المنقولة، فهو يلعب دور الوسيط بين المصدرين للقيم المنقولة والمستثمرين. وفي هذا السياق، تم إنشاء سوق مالي لتداول القيم المنقولة في الجزائر بموجب المرسوم التشريعي رقم 93/10، وحدد الإطار التنظيمي للمعاملات المالية على القيم المنقولة. وقد سنت عدة تشريعات مكملة وتطبيقية لهذا الإطار التنظيمي، حيث كان آخرها تعديل 2003 بالقانون رقم 03/04. وتهدف هذه الدراسة إلى تقييم مدى نجاح المشرع الجزائري في تنظيم كل المسائل المتعلقة بالوسطاء في سوق القيم المنقولة، وتحديد الإشكالات التي قد تواجهها هذه العملية.,1,1
أدى التطور الصناعي والاقتصادي إلى دفع القضاء الفرنسي لإنشاء قاعدة عامة للمسؤولية عن الأشياء غير الحية، مما أدى إلى ظهور مسؤولية المنتج. ومع ذلك، فإن هذا التطور أبرز أيضاً القيود المفروضة على مسؤولية المنتج، مما يتطلب إعادة تقييم القواعد الحالية لضمان حماية كافية للمضرورين.,1,1
هدفت الدراسة إلى تبيان أهمية تطبيق الأساليب الحديثة لإدارة التكاليف ودورها في تعزيز القدرة التنافسية بالمؤسسات الاقتصادية الجزائرية، وإبراز مدى تطبيقها، وتحقيقا لهذا الهدف استخدمت الدراسة استبانة لرصد آراء المحاسبين، المراقبين والمدققين، ورؤساء مصالح المحاسبة والإطارات الماليين في المؤسسات الاقتصادية الجزائرية بالإضافة إلى مجموعة من الأكاديميين في نفس المجال، حيث وزعت الاستبانة على عينة قصدية مكونة من (52) فردا، وقد تم الاعتماد على المنهج الوصفي إلى جانب الأسلوب التحليلي الذي يوضح العلاقة بين متغيرات الدراسة، واستخدمت الرزمة الإحصائية للعلوم الاجتماعية (SPSS. v.23) لتحليل هذه الآراء والوصول إلى نتائج سليمة كقاعدة أساسية تبنى عليها نتائج الدراسة.وقد توصلت الدراسة إلى أن تطبيق الأساليب الحديثة لإدارة التكاليف يساهم بشكل فعال في تخفيض التكاليف وإرساء أبعاد تنافسية تهدف في الأساس إلى التحسين الأمثل للخدمات والمنتجات المقدمة بأعلى جودة وأنسب سعر وفي الوقت الأنسب الموافق لتطلعات وتوقعات العميل وهو ما يحقق رضاه الذي يعتبر الركيزة الأساسية لضمان مكانة سوقية للمؤسسات الاقتصادية وتعزيز تنافسيتها وبالتالي ضمان استمراريتها.,0,1
في هذا البحث، ندرس العلاقة بين الإنسان والماء في المناطق الصحراوية النائية في الجزائر خلال الفترة الممتدة بين القرنين الثاني والسادس الميلاديين. الماء يعتبر عنصراً حيوياً للحياة في هذه المناطق، حيث لا يقتصر دوره على ضمان البقاء على قيد الحياة فحسب، بل يؤثر أيضاً على البيئة والمناخ والاقتصاد. من خلال تحليل النصوص الأدبية القديمة والشواهد الأثرية، نستكشف الجوانب الاقتصادية والعسكرية والدينية المتعلقة بالماء في الصحراء. على الرغم من الإنجازات الضخمة التي شهدتها هذه المناطق في الماضي، مثل مشاريع تجميع وتخزين ونقل المياه وبناء الحمامات والورشات الاقتصادية، إلا أن العديد من هذه المناطق أصبحت اليوم قاحلة. يهدف هذا البحث إلى تسليط الضوء على أهمية الماء في تاريخ الصحراء وتأثيره على تطور المجتمعات المحلية.,1,1
يدخل موضوعنا ضمن مواضيع علم الاجتماع السياسي الذي يعني بالظاهرة السياسية وتتمثل في الأحزاب السياسية في العالم العربي. حيث تناولنا من خلاله نشأة الأحزاب السياسية العربية وتأثير العامل الخارجي على نشأتها. وهذا ما انعكس بطريقة مباشرة أو غير مباشرة على وظائفها المتعددة والتي تتمثل على وجه الخصوص في عملية الوساطة بين المواطن والسلطة. ومدى ارتباطها بظاهرة العولمة وآثارها على الأحزاب السياسية العربية. مما خلق لدينا تساؤلات عدة ومنها هل فعلا توجد أحزاب سياسية في العالم العربي كما هي في الديمقراطيات الغربية. وهل تستطيع أن تؤدي وظائفها الكلاسيكية مستقلة عن العامل الخارجي و المتمثل في العولمة ؟.,0,0
يهدف هذا البحث إلى دراسة النظام العام العمراني في قانون الترقية العقارية الجزائري، حيث يُعد هذا النظام ركيزة أساسية في تنظيم وتطوير المجال العقاري في الجزائر. سيتم استخدام منهجية تحليلية مقارنة لدراسة القوانين والتشريعات ذات الصلة، مع التركيز على كيفية تطبيقها في الممارسة العملية. سيتم تحليل مختلف الجوانب المتعلقة بالنظام العام العمراني، بما في ذلك صلاحيات السلطات المحلية والمركزية فيما يتعلق بالتصاميم الحضرية والتخطيط العمراني. من المتوقع أن تظهر النتائج أن النظام العام العمراني يلعب دورًا حاسمًا في تعزيز الاستدامة البيئية والاجتماعية في التنمية العقارية في الجزائر، وأن هناك حاجة إلى تعديلات تشريعية لتعزيز الفعالية في تطبيق هذا النظام.,1,1
تهدف هذه الدراسة إلى إبراز أهمية تقييم كفاءة استخدام الموارد البشرية الصحية في المستشفيات العمومية، من خلال مجموعة من المؤشرات التي تسمح بتقييم عملية توظيف وتوزيع أفراد الهيئة الطبية والصحية في هذه المستشفيات كتوليفات عمل، عن طريق المقارنة بين المؤشرات المحسوبة )الواقعية( والمؤشرات العالمية. وقد تم القيام بدراسة تطبيقية على عينة من المستشفيات العمومية، بغرض توضيح كيفية إسقاط الجانب النظري للدراسة ميدانيا، ومحاولة تقييم مدى نجاح عملية استخدام وتوظيف الموارد البشرية في أداء الخدمات الصحية بهذه المستشفيات..,0,1
تتناول هذه الدراسة تأثير تعديل قواعد قانون الإجراءات المدنية على المراكز القانونية للأطراف المتقاضية. وجدت الدراسة أن المشرع الجزائري حل مشكلة تنازع القوانين من خلال تطبيق مبدأ الأثر الفوري للقانون الجديد كقاعدة عامة، مع استثناء المواعيد وقواعد الإثبات. في هذه الحالات، يتم تطبيق مبدأ الأثر المستمر للقانون القديم الذي بدأ تحته. ومع ذلك، تم انتقاد المشرع لعدم استثناء بعض الحالات من تطبيق الأثر الفوري للقانون الجديد، مما يترك مجال الاجتهاد للقضاء والفقه.,1,1
تدرس هذه الدراسة قصيدة رثاء بكر بن حماد التيهرتي لابنه عبد الرحمن، باستخدام المنهج الأسلوبي للكشف عن جماليات النص. تعكس القصيدة الأصالة والتأثير المتبادل بين المغرب والمشرق، مع التأكيد على التراث الجزائري الذي خلفه الشاعر.,1,1
"يتناول هذا البحث موضوع الإنتاج السياسي في الوظائف الاجتماعية بالزاوية الجزائرية، مع التركيز على الزاوية العلاوية كنموذج للدراسة. يهدف البحث إلى فهم دور الزوايا في تشكيل الحياة السياسية والاجتماعية في الجزائر وتحليل تأثيرها على المجتمع.

لتحقيق هذه الأهداف، يعتمد البحث على منهج متعدد التخصصات يجمع بين التاريخ والأنثروبولوجيا والعلوم السياسية. سيتم دراسة تاريخ الزاوية العلاوية وتطورها عبر الزمن، بالإضافة إلى تحليل دورها في الحياة الاجتماعية والسياسية للمجتمع الجزائري.

من المتوقع أن تسلط نتائج هذا البحث الضوء على العلاقة بين الزوايا والإنتاج السياسي في الجزائر، وكيف يمكن للزوايا أن تكون مراكز للتأثير الاجتماعي والسياسي. كما يهدف البحث إلى تقديم توصيات حول كيفية تعزيز دور الزوايا في تنمية المجتمع وتعزيز الاستقرار السياسي.",1,1
