text,label,prediction
"يقارن هذا المقال بين طريقة تدريس النّحو في كتاب الجيل الثاني( كتابي في اللغة العربية للسّنة أولى من التّعليم المتوسط) و طريقة تدريسه في كتاب الجيل الأول( كتاب اللغة العربية –السّنة أولى من التّعليم المتوسط) وذلك فيما يتعلق :بالمحتوى( المادة التّعليمية المنتقاة)- طريقة ترتيبها- الطريقة المعتمدة في هذا النشاط- إجراء التّطبيقات – الحجم- الشّكل و الإخراج؛ للوقوف على أوجه التشابه و الاختلاف لمعرفة مدى نجاح التّغييرات التي أحدثها واضعو كتاب الجيل الثاني- مواكبة للطرق الحديثة في تعليم اللغات- في تحقيق الأهداف المرجوة من تدريس النّحو و هي الاستعمال الصّحيح الفصيح للغة العربية, و تفادي العامية مشافهةً وكتابةً..",0,1
يسعى البحث الحالي إلى تحديد أسباب تدني اكتساب بعض المفاهيم الفيزيائية لدى تلاميذ نهاية مرحلة التعليم المتوسط بالجزائر. تم تطبيق استبيان على عينة من 149 تلميذاً في الرابعة ابتدائي في الجزائر العاصمة، شمل أسئلة عن مواقف التلاميذ ومفاهيم فيزيائية محددة في المناهج الدراسية للرابعة ابتدائي. أظهرت النتائج أن المفاهيم الفيزيائية التي يصعب فهمها هي تلك التي ترتبط ببنية معرفية للتلاميذ التي يتعلمونها في مادة الفيزياء، وأن الأسباب الرئيسية التي أدت إلى ضعف اكتساب المفاهيم الفيزيائية ترجع إلى المفاهيم نفسها. يهدف البحث إلى فهم أسباب تدني اكتساب المفاهيم الفيزيائية لدى التلاميذ الجزائريين في نهاية مرحلة التعليم المتوسط.,1,1
تعد الإنتخابات الحرة والنزيهة أحد ركائز الديمقراطية ومقياسا لها، بل الوسيلة المثلى والمشروعة لإسناد السلطة، فالإنتخابات تمثل فاعلا محوريا في ترسيخ الديمقراطية وتمكين المواطنين من ممارسة حقوقهم السياسية والمدنية من خلالها. وعلى المستوى المحلي فإن الإنتخابات تعد همزة وصل تربط الديمقراطية باللامركزية الإدارية، فضلا عن كونها ركن في النظرية اللامركزية الإدارية لأنها شرط أساسي لتحقيق إستقلال المجالس المحلية، وأساس بناء الديمقراطية المحلية ووسيلة لتجسيد إشراك الشعب في السلطة وإشراكه في صنع القرار السياسي.ولقيام أي نظام ديمقراطي حقيقي يتطلب أن تعمل الدولة على كفالة الحقوق السياسية وحمايتها بنصوص دستورية وقانونية بالقدر الذي يشجع مواطنيها على المشاركة في الإنتخابات وذلك بترجيح القانون على أي إعتبار في كل الظروف لضمان قاعدة حرية إختيار الشعب لممثليه. ويسعي المشرع الجزائري من خلال مراجعة التشريعات الإنتخابية وتعديلها نحو تجسيد نظام إنتخابي شفاف يكرس الديمقراطية سيما على المستوى المحلي، فإلى أي مدى تمكنت التشريعات الإنتخابية في الجزائر من تجسيد منظومة إنتخابية توطد دعائم الديمقراطية المحلية.,0,0
هدفت هذه الدراسة إلى التحقيق في العلاقة بين التضخم والبطالة في الجزائر خلال الفترة من 1990 إلى 2019، مستخدمة نموذج الانحدار الذاتي للفجوات الزمنية الموزعة ARDL. بعد دراسة استقرارية المتغيرات وتحليل العلاقة بينهما، أظهرت النتائج وجود علاقة توازنية طويلة الأجل بين التضخم والبطالة. كما أوضحت الدراسة أن التضخم له تأثير طردي على البطالة في الجزائر، سواء في المدى الطويل أو القصير. يسلط هذا البحث الضوء على أهمية فهم العلاقة بين التضخم والبطالة في سياق الاقتصاد الجزائري، مما يوفر رؤية قيمة للمتخصصين في السياسات الاقتصادية.,1,1
"ملخص:

تتناول الدراسة تأثير تقنيات علوم الحياة على مفهوم الحرية. بدأت هذه التقنيات بالتركيز على فهم المكونات الوراثية وعلاج الأمراض وصناعة الأدوية، ثم تطورت لتشمل تغيير الجينات والتحكم في الكائنات الحية. يثير هذا التطور تساؤلات فلسفية حول الهوية والمسؤولية والحرية، خاصةً مع إمكانية التحكم في الجينات وسلب حرية الأفراد.",1,1
تدرس هذه الورقة البحثية تأثير شخصية الإمام محمد بن عمر الهواري على أهالي وهران. باستخدام مجموعة من المصادر الأولية والثانوية، تستكشف الدراسة كيف شكلت تعاليم الإمام وممارساته الدينية والاجتماعية المشهد الثقافي والروحي للمدينة. تشير النتائج إلى أن تأثير الهواري تجاوز حياته، حيث استمر إرثه في تشكيل هوية وهران حتى بعد وفاته.,1,1
تستكشف هذه الدراسة الثغرات في الترجمات العربية القديمة للفلسفة اليونانية، مركزةً على الأهداف المعرفية والثقافية لهذه الترجمات وتأثيرها على الفلسفة الإسلامية الناشئة في العصور الوسطى. تهدف الورقة إلى تحليل التحديات التي واجهها المترجمون العرب، مثل الفروق اللغوية والثقافية والفجوات في النصوص الأصلية والمنهجيات المستخدمة لسدها. يتم تبني منهجية تحليل نصوص مقارنة، تشمل دراسة نماذج من الترجمات والتعليقات القديمة مقابل النصوص اليونانية الأصلية. وتستعرض الدراسة التحولات في المعاني والمفاهيم الفلسفية عند نقلها من اليونانية إلى العربية. تتوصل النتائج إلى دور هذه الثغرات في تشكيل الفكر الفلسفي الإسلامي وصقل تفسيراته، وتأثيرها على النقاشات الفلسفية في العالم الإسلامي، مسلطة الضوء على أهمية الترجمة في نقل وتطوير الفكر الفلسفي عبر الحضارات. توصي الدراسة بمزيد من الأبحاث في آليات الترجمة القديمة لتعزيز فهمنا للتراث الفلسفي والحضاري المشترك.,1,1
في إطار جهود الجزائر لتحديث نظام العدالة وتحسين السياسة الجنائية، اعتمدت الدولة القانون رقم 18/01 الصادر في 30 يناير 2018، والذي يعدل ويكمل القانون رقم 05/04 المتعلق بتنظيم السجون. يركز هذا التشريع الجديد على تطبيق السوار الإلكتروني كبديل عن العقوبات السالبة للحرية قصيرة الأمد. يهدف الإجراء إلى دعم المبادئ الجوهرية للعدالة الجنائية التي تشمل احترام حقوق الإنسان والسعي لتحقيق إعادة الإدماج الاجتماعي للمحكوم عليهم. من خلال تقليل الاعتماد على الأحكام التقليدية واستبدالها بأنظمة مراقبة إلكترونية، يسعى المشرع الجزائري إلى تحقيق توازن بين ضرورة العقاب وفعالية إعادة التأهيل. يعمل السوار الإلكتروني على توفير آلية حديثة للمراقبة والمتابعة، مما يساهم في تخفيف ضغط الاكتظاظ في السجون مع ضمان متابعة دقيقة للسلوكيات المحكوم عليهم. يعكس التشريع التزام الجزائر بمواكبة التطورات الحديثة في إدارة العدالة الجنائية، ويؤكد الطابع التقدمي للإصلاحات التي تهدف إلى تكييف نظام العقوبات وفقًا لمتطلبات المجتمع المعاصر. يعزز هذا النهج الفهم المتجدد للسياسة العقابية كوسيلة لتحقيق الأمان المجتمعي والتنمية البشرية المتوازنة.,1,1
هذا البحث يركز على العزف على آلة الكورا في غرب أفريقيا عبر التاريخ ودورها في الثقافة الشعبية والحفاظ على تاريخ الأمة. الكورا هي آلة موسيقية قديمة في غرب أفريقيا ولها دور كبير في الثقافة الشعبية والحفاظ على تاريخ الأمة. الكورا تعكس ذوق فني وتراث ثقافي أفريقي خالص. الكورا كانت دائما مرتبطة بتاريخ أفريقيا ومؤثرة بأحداثها، وتعكس أفراح وأحزان الأمة. الكورا كانت جزءًا مهمًا في جميع المجالس والتجمعات الأفريقية، سواء كانت مجالس الملوك أو الكتائب العسكرية أو البعثات الدبلوماسية. لذلك، الكورا هي عنصر مهم في الدراسات المتعلقة بتاريخ أفريقيا جنوب الصحراء.,1,0
تهدف هذه الدراسة الميدانية إلى استكشاف مفهوم الحرية الأكاديمية، وتحليل جذورها ومستوياتها وضوابطها، مع التركيز على الكشف عن الاختلافات في تصورات الأساتذة الباحثين حول ممارسة هذه الحرية في ضوء متغيرات الخبرة والرتبة العلمية والتخصص والمنصب العالي والرتبة في مجال البحث. كما تهدف إلى تحديد تأثير الحرية الأكاديمية على المنظومة الجامعية والمجتمع، ودورها في خدمة البحث العلمي والتعليم العالي. وقد أجريت الدراسة على عينة من 54 أستاذاً باحثاً بجامعة عبد الحميد بن باديس بمستغانم، الجزائر، باستخدام المنهج الكمي وتمرير أداة الاستمارة لجمع البيانات ومعالجتها باستخدام الإحصاء الوصفي ومعامل الارتباط واختبار التباين الأحادي الاتجاه. تهدف هذه الدراسة إلى إبراز مستويين من الحرية الأكاديمية (حرية الأستاذ وحرية المؤسسة الجامعية) ومدى ترابطهما وتأثيرهما على المنظومة الجامعية والمجتمع، مع تقديم نتائج نظرية وتطبيقية توفر فكرة واضحة ومؤشراً فعالاً حول مستوى المنظومة الجامعية وخدمة المجتمع.,1,1
"جاء في لسان العرب لابن منظور في مادة « [ب.ل.غ] بَلَغَ الشّيءُ يَبْلُغُ بُلُوغًا، بمعنى وصل وانتهى، والبلاغة هي الفصاحة ""فمن الناحية اللغوية إذن تعني الفصاحة كما تعني أيضا وصول الشيء إلى نهايته أو غايته». البلاغة اصطلاحا: هناك عدة تعريفات للبلاغة نذكر منها - على سبيل الذكر لا الحصر- وعرفها أبو هلال العسكري في كتابه الصناعتين بقوله: «هي كل ما تبلغ به المعنى قلب السامع فتمكنه في نفسه كتمكنه في نفسك. مع صورة مقبولة ومعرض حسن» بمعنى هي كل كلام بليغ يفي بغرضه ألا وهو التبليغ من غير تكلف ولا تصنع ويكون في صورة واضحة وجميلة..",0,0
"تهدف هذه الدراسة إلى استكشاف وتحليل مفهوم الإحسان كما ورد في كتاب ""سبيل أهل الصلاح إلى الفلاح"" للشيخ عبدالله بن فودي، مع التركيز على سياقاته في التصوف الإسلامي. اعتمدت الدراسة على منهج تحليلي نقدي للنصوص، حيث تم فحص مفهوم الإحسان في إطار أوسع يشمل جوانب العقيدة والسلوك الروحي. كما تمت مقارنة رؤى الشيخ بن فودي مع مفاهيم صوفية إسلامية أخرى لتعميق الفهم المتعدد الأوجه للإحسان. أظهرت النتائج المتوقعة أن الشيخ عبدالله قدم تفسيراً متكاملاً يربط بين الإحسان كحالة قلبية وتحقيق الفلاح الشخصي والمجتمعي، مؤكدًا على أهمية السلوك الأخلاقي كمظهر للإحسان في الحياة اليومية. تعزز الدراسة فهم الإحسان كعنصر أساسي في التربية الروحية، مما يساهم في إثراء الأدبيات الحالية حول التصوف ويقدم إسهامًا أكاديميًا في دراسة الفكر الإسلامي التراثي والحديث.",1,1
تستكشف هذه الورقة مفهوم التسويق بالعلاقات كنهج معاصر لتحقيق الأفضلية التنافسية وتعزيز ولاء العملاء في المؤسسات الاقتصادية. يتم فحص الاستراتيجيات والأساليب المختلفة للتسويق بالعلاقات، بما في ذلك بناء العلاقات طويلة الأمد مع العملاء، وتخصيص جهود التسويق، وتقديم خدمة عملاء ممتازة. تشير نتائج الدراسة إلى أن التسويق بالعلاقات يمكن أن يعزز بشكل كبير ولاء العملاء، مما يؤدي إلى زيادة الاحتفاظ بالعملاء والربحية. يُوصى بأن تعتمد المؤسسات الاقتصادية استراتيجيات التسويق بالعلاقات لتحقيق ميزة تنافسية في السوق.,1,1
"تهدف هذه الدراسة إلى استكشاف صفة الكرم في المجتمع الجاهلي، مع التركيز على مجتمع الصعاليك، باستخدام الشاعر الصعلوك ""عروة بن الورد"" كنموذج. وقد أظهر صفات مثل التضحية والشجاعة والإقدام وإكرام الضيف ومساعدة المظلومين والجوعى والضعفاء. لقد رسم منهج حياة من خلال أخذ المال من الأغنياء وتوزيعه على الفقراء والمحتاجين، دون أن يهدف إلى الثراء الشخصي. بل كان هدفه إيجاد حلول لأولئك المنبوذين والمقهورين والمستضعفين. لقد جسد قيم البذل والعطاء والإيثار، والتي خلّدتها أشعاره وأخباره حتى اليوم، مما أكسبه لقب الزعيم والقائد والسيّد.",1,1
تدرس هذه الورقة البحثية أهمية تعزيز السياحة في الجزائر، مع التركيز على التناقض بين الموارد الطبيعية الغنية للبلاد وترتيبها المنخفض في صناعة السياحة. كما تهدف إلى توضيح استراتيجية الجزائر السياحية، مع التركيز على منطقة تاغيت. يتم فحص معالم السياحة الصحراوية في تاغيت، والتحديات التي تواجه هذا القطاع، والحلول المحتملة.,1,1
هدفت الدراسة الى معرفة المتطلبات اللازمة لعضو الهيئة الادارية ( الشخصية والاخلاقية والمهنية والاجتماعية والانسانية ) في ضوء الحوكمة الجامعية، وقد اعتمدت على المنهج الوصفي، لوصف المشكلة وتحليلها وتفسيرها، ومنها تقديم تصور لهذه. وقد توصلت الدراسة الى انه يجب ان لا يتولى منصب عضو الهيئة الادارية الجامعية إلا بعد اجتيازه لعدد من الاختبارات التي تكشف عما لديه من قدرات وإمكانيات تمكنه من النجاح في أداء وظيفته على احسن وجه. وأن يمتلك الكفاءات المهنية، الشخصية، الأخلاقية، الاجتماعية والانسانية التي تمكنه من القيام بدوره على احسن وجه. وأن يمتلك الذهنية الواعية المستنيرة القادرة علي التكيف مع التطورات الحديثة والمستجدة..,0,0
تستمد هذه الدراسة أهميتها من التطور الكبير الحاصل في التكنولوجيا المالية وتزايد حدة المنافسة للبنوك وإدراكها لأهمية هذه التكنولوجيا، ونظرا لدورها البارز في تحقيق أهداف البنك التنافسية، فقد هدفت هذه الدراسة إلى ابراز دور التكنولوجيا المالية والتي تمكن البنوك العمومية في بناء مزايا تنافسية من خلال تقديم خدمات الكترونية تجعلها قادرة على مواجهة التحديات الكبرى العالمية في قطاع البنوك الإلكترونية والمنافسة الداخلية عن طريق البنوك غير عمومية والمؤسسات المالية، وقد أستخدم الباحثان المنهج الوصفي التحليلي كمنهجية مناسبة لموضوع الدراسة.,0,0
يُعنى هذا البحث بدراسة ظاهرة العنف ضد المرأة، والتي تعتبر من الظواهر العاملية المهمة في الساحة المحلية والدولية. يُشير البحث إلى أن العنف ضد المرأة يُعتبر أحد العوائق أمام تقدم المجتمع وتطوره. يُعرّف البحث العنف ضد المرأة بأنه أي فعل عنيف ينتج عن طبيعة الجنس ويتسبب في أذى جسدي أو جنسي أو نفسي للمرأة. يُشدد البحث على أهمية دراسة هذه الظاهرة في ضوء التشريع الأسري والجزائي، وتحديد الحدود الشرعية والضوابط القانونية للتعسف في استعمال حق التأديب. يُهدف البحث إلى فهم أسباب العنف ضد المرأة وتحديد الوسائل الفعالة لمكافحته. يُعتبر هذا البحث مساهمة في فهم هذه الظاهرة وطرح حلول لها.,1,1
يهدف هذا البحث إلى دراسة ضمانات الحق في الإعلام في ظل الدستور المغربي الجديد. يستخدم البحث منهجاً تحليلياً لمراجعة النصوص القانونية والمواد الدستورية المتعلقة بحرية التعبير والإعلام. من المتوقع أن تسلط النتائج الضوء على مدى توافق هذه الضمانات مع المعايير الدولية لحقوق الإنسان وتقييم فعالية الآليات المؤسسية لحماية الحق في الإعلام. يساهم هذا البحث في تعزيز فهمنا للإطار القانوني والسياسي للحق في الإعلام في المغرب ويقدم توصيات لتحسين حمايته وتعزيزه.,1,1
إن مشكلة نضوب مصادر الطاقة التقليدية الناشئ عن شراهة الدول الصناعية في حرق النفط والفحم، ناهيك عن ارتفاع أسعارهما وما ترتب على ذلك من مشاكل اقتصادية لدول العالم النامي، لمن أهم ما يدعونا إلى ضرورة الالتفات إلى ما أنعم الله به على بلادنا من مصادر للطاقة المتجددة، وضرورة استغلالها وذلك باستخدام تكنولوجيا حديثة تسمى التكنولوجيا الخضراء، فتشير التوقعات إلى أن الطاقات المتجددة ستلعب دورا متزايدا في المستقبل، وعليه فإن الدول ستواصل الاهتمام بالتطورات العلمية التي يتم تحقيقها في مجال تلك الطاقات، والتي من شأنها دون شك أن تلعب دورا رياديا في تحقيق التنمية المستدامة لاقتصادياتها.الكلمات المفتاحية: الطاقة، الطاقات المتجددة، التكنولوجيا الخضراء، مشروع ديزرتيك.,0,0
تهدف هذه الدراسة إلى تحليل الصورة الإعلانية التلفزيونية لإعلان شوكولاتة جالكسي واستكشاف الدلالات القيمية المرتبطة بها. لتحقيق هذا الهدف، تم استخدام منهج تحليلي لدراسة الإعلان وفهم الرسائل والقيم المنقولة من خلاله. من المتوقع أن تسلط النتائج الضوء على كيفية تأثير الصورة الإعلانية على تصور المستهلكين للقيم المرتبطة بالمنتج، مما يساهم في فهم أفضل لاستراتيجيات التسويق والإعلان.,1,1
تتناول الدراسة الأحكام القانونية المتعلقة بالتسخيرة الطبية، التي تعد من الوسائل المهمة في النظام القضائي لتحقيق العدالة. تقوم التسخيرة الطبية بدور مكمل للبحث الجنائي وتسهيل الإجراءات القضائية من خلال تنفيذ الفحوصات العاجلة أو المعالجات الطبية التي لا تحتمل التأخير. يتطرق البحث إلى العلاقة بين الجهة الطبية المساهمة في القضايا الجنائية وبين العدالة، حيث تعمل تلك الجهات كأداة لتحقيق أهداف النظام القضائي. يناقش البحث أيضاً كيفية استجابة التسخيرة الطبية للأوامر القضائية وتأثيرها الإيجابي في تعزيز الإجراءات القانونية. كما يركز على الكيفية التي يمكن أن تُستخدم فيها التسخيرة الطبية للإجابة عن الأسئلة الجنائية وتحقيق العدالة بشكل فعال. تجسد الدراسة جانباً مهماً من تكامل الأدوار بين الطب والقانون، وتأثير ذلك في تحقيق العدالة الجنائية.,1,1
تهدف هذه الدراسة إلى استكشاف دور المجالس العلمية الأندلسية في تطوير الفضاء الفكري لمدينة بجاية خلال القرن السابع الهجري/الثالث عشر الميلادي، وتسلط الضوء على كيفية مساهمتها في تشكيل المناخ التعليمي والثقافي للمنطقة. تم اعتماد منهجية بحثية تستند إلى تحليل المصادر التاريخية والوثائق الأرشيفية المتاحة، بما في ذلك المخطوطات والسجلات التي توثق نشاط هذه المجالس وانتقال العلماء والمفكرين بين المدن الأندلسية والمغاربية. أظهرت النتائج أن المجالس العلمية شكلت محوراً مركزياً لتبادل الأفكار والمعرفة، وساهمت في تعزيز الروابط الأكاديمية بين العلماء وتيسير نقل المعارف العلمية والفلسفية. يُبرز البحث أهمية هذه المجالس في تأطير الفكر الأندلسي وتأثيرها العميق في النهضة الفكرية في بجاية، مما يعزز الفهم التاريخي لدور التقاليد العلمية في تشكيل الهوية الثقافية للمنطقة. تُقدم الدراسة رؤية متعمقة للأبعاد التعليمية والمعرفية التي أسهمت في ازدهار المدينة كواحدة من أبرز المراكز الفكرية في العالم الإسلامي خلال تلك الفترة.,1,1
تتناول هذه الورقة البحثية الجوانب القانونية المرتبطة بتخفيض رأس المال في الشركات ذات المسؤولية المحدودة، مع التركيز على السياقات القانونية المختلفة والتأثيرات المحتملة على المساهمين والدائنين. يهدف البحث إلى تقديم فهم شامل للإجراءات القانونية والضمانات اللازمة لحماية حقوق كافة الأطراف ذات الصلة عند اتخاذ قرار بتخفيض رأس المال. تم اعتماد منهجية تحليلية قانونية تتناول التشريعات المحلية والدولية المتعلقة بالشركات ذات المسؤولية المحدودة، بالإضافة إلى دراسة حالات واقعية لتقييم الآثار المترتبة على تخفيض رأس المال. تتوقع النتائج إظهار الآليات القانونية الكفيلة بتوفير توازن عادل بين مصالح المساهمين والدائنين، مع تسليط الضوء على ضرورة وجود إطار قانوني صارم لضمان تنفيذ هذه الإجراءات بطريقة شفافة وعادلة. تساهم الدراسة في تقديم توصيات قانونية تهدف إلى تعزيز فهم القوانين المتعلقة بتخفيض رأس المال وتقديم إرشادات لتحسين التنظيم القانوني في هذا السياق.,1,1
