text,label,prediction
للأسف، النص المقدم غير واضح ومليء بالأخطاء التي تجعل من الصعب فهمه. ولكن، بناءً على العنوان، يبدو أن البحث يتعلق بتطبيق مبادئ إدارة الجودة الشاملة في المؤسسات الاقتصادية الجزائرية. إدارة الجودة الشاملة هي نهج إداري يهدف إلى تحسين جودة المنتجات والخدمات من خلال التركيز على التحسين المستمر ورضا العملاء. يتضمن هذا النهج تطبيق مجموعة من المبادئ، مثل التركيز على العميل، مشاركة الموظفين، التحسين المستمر، واستخدام البيانات لاتخاذ القرارات. الدراسة التطبيقية المذكورة في العنوان تشير إلى أن الباحثين قاموا بتطبيق هذه المبادئ في عينة من المؤسسات الاقتصادية في ولاية غليزان بالجزائر. النتائج تشير إلى أن هذه المبادئ مطبقة بشكل متوسط في المؤسسات التي تم استطلاعها. البحث ينتهي بمجموعة من التوصيات لتفعيل ممارسة إدارة الجودة الشاملة في المؤسسات الاقتصادية الجزائرية.,1,1
"يتناول هذا المقال واحد من شعراء الأندلس في القرن الخامس الهجري إنه النجم اللامع والكوكب الساطع في سماء الشعر الأندلسي عبد الله بن الحداد، هذا الشاعر الذي حظي بفضل السبق في طرق موضوع جديد على مسرح الشعر العربي، وفن الغزل تحديدا، حيث عني بالتغزل بالمرأة النصرانية، وقد كان لعبق الحضارة الأندلسية الجميلة أثر كبير في إرساء دعائم هذا اللون الجديد من الغزل الذي ميز الشعر الأندلسي عن غيره، حيث انعكست ملامح هذه الحضارة على النتاج الغزلي لهذا الشاعر فأثرت تأثيرا مباشرا في لغته الشعرية مما جعله يوظف اللغة العقائدية في شعره فيكون دقيقا في إختيار ألفاظه من خلال ولوعه بالأجواء التي توحي بعقيدة هذه المرأة النصرانية، كما يعكس هذا الإتجاه في شعر ""ابن الحداد"" القيمة الإنسانية التي كانت تحظى بها المرأة النصرانية في المجتمع الأندلسي، وكذا التسامح الديني الكبير الذي ظفر به النصارى في كنف الدولة الإسلامية الأندلسية.في ظل كل هذا الدفق من القيم والأبعاد التي عني بها هذا اللون من الغزل إلا أنه لم يظفر بالعناية الكافية من قبل الدارسين، سيما في رحاب هذا الشاعر الذي يعتبر الأجدر بالعناية والأولى بالإهتمام..",0,0
تشكل كتب الفقه منجما غنيا بالنسبة للمؤرخ، ذلك أنها تزخر بمعطيات تهم الجوانب الاجتماعية والاقتصادية والدينية والسياسية والسوسيو- ثقافية للمجتمع الذي عايشه المفتي. ورغم أن هذا النوع من المظان قد أغفلته الإسطوغرافيا العربية ردحا من الزمن، إلا أنها صارت الأن من أهم مصادر المؤرخ لكتابة التاريخ الإسلامي، خاصة في العصر الوسيط.ذلك أن كتب النوازل ترتبط ارتباطا وثيقا بالواقع الاجتماعي والاقتصادي والديني والثقافي والسياسي للمجتمعات الإسلامية، وباعتبارها أيضا تعالج قضايا واقعية تعكس مواقف الفقهاء من مشاكل عصرهم، وذلك ما تبينه نوازل ابن الحاج في مختلف مناحي الحياة المجتمعية عصري الطوائف والمرابطين، وقد عالج المقال صورة المرأة الأندلسية عصري الطوائف والمرابطين من خلال مصدر نازلي غاية في الأهمية.,0,0
يهدف هذا البحث إلى دراسة السياسة الاقتصادية للرسول -صلى الله عليه وسلم- من خلال تحليل معاهداته وكتبه وممارسته الاقتصادية. يستخدم البحث المنهجية التحليلية والنصية لدراسة النصوص التاريخية والشرعية المتعلقة بالسياسة الاقتصادية للرسول. يركز البحث على دراسة المعاهدات التي أبرمها الرسول مع القبائل والجماعات المختلفة، وكذلك كتبه ورسائله التي تتعلق بالشؤون الاقتصادية. يهدف البحث إلى الكشف عن ملامح السياسة الاقتصادية للرسول وآلياتها، وكذلك إلى استخلاص الدروس والعبر من تجربته الاقتصادية. يتوقع البحث أن يReach إلى نتائج تسلط الضوء على أهمية السياسة الاقتصادية في تحقيق الاستقرار والرخاء في المجتمع، وأن تكون هذه النتائج مفيدة لأصحاب القرار والباحثين في مجال الاقتصاد والسياسة.,1,1
"يتناول هذا البحث مبدأ المعاملة الوطنية ودوره في تعزيز حماية حقوق الملكية الصناعية على المستوى الدولي. يهدف البحث إلى دراسة كيفية تطبيق هذا المبدأ وتأثيره على تطور القوانين والسياسات المتعلقة بالملكية الصناعية.

يستعرض البحث تاريخ مبدأ المعاملة الوطنية وتطوره على مر الزمن، مع التركيز على الاتفاقيات والمعاهدات الدولية التي تضمنته. كما يتناول البحث التحديات التي تواجه تطبيق هذا المبدأ والعوامل المؤثرة عليه.

يعتمد البحث على منهج تحليلي مقارن، حيث يقارن بين مختلف الأنظمة القانونية والسياسات المتعلقة بالملكية الصناعية في دول مختلفة. يستخدم البحث مصادر متنوعة من الأدبيات القانونية والدراسات السابقة والتقارير الدولية.

من خلال هذا البحث، يسعى الباحث إلى تقديم فهم أعمق لمبدأ المعاملة الوطنية ودوره في حماية حقوق الملكية الصناعية على المستوى الدولي. كما يهدف إلى تقديم توصيات لتعزيز تطبيق هذا المبدأ وتحسين السياسات المتعلقة بالملكية الصناعية.",1,1
يشير البحث إلى دور أبي القاسم سعد الله في تطوير النقد الجزائري الحديث من خلال توظيفه للمناهج السياقية كالمنهج التاريخي والاجتماعي والنفسي. يُبرز سعد الله كونه من الأوائل الذين تبنوا هذه المناهج العلمية في تحليل الظواهر الأدبية، مما أدى إلى انتقال النقد من نموذج يعتمد على الذوق التقليدي إلى نموذج علمي وحداثي. يدرس المقال أثر هذه المناهج في سياق الأدب الجزائري وتفاعلها مع السياقات التاريخية والاجتماعية والنفسية للنصوص. كما يسلط الضوء على الجهاز المصطلحي الذي اعتمده سعد الله في تفسير النصوص الأدبية، موضحًا أهمية التكيف مع الأطر السياقية الغربية في إثراء النقد المحلي رغم عدم الارتباط المباشر بالنقد الغربي بسبب العوامل السياسية والاجتماعية. يعد البحث استكشافًا لأهمية توظيف العلم في النقد الأدبي وتكامل المناهج السياقية في فهم وتحليل النصوص.,1,1
حمد لله رب العالمين والصلاة والسلام على سيدنا محمد سيد الأولين والآخرين وعلى آله وصحبه أجمعين، وبعد :تعتبر تقنية البصمة الوراثية من القضايا المستجدة التي اختلف فيها فقهاء العصر ، وتنازعوا في الاحتجاج بها ، وفي المجالات التي يستفاد منها.هذا وقد شاع استعمال هذه التقنية في بلاد الغرب وقبلت بها العديد من المحاكم الأوربية ، بل وفي الكثير من بلاد المسلمين اليوم ، لذا كان من المهم معرفة حقيقة هذه التقنية، ومعرفة أهم مجالات العمل بها؟.,0,0
يتناول هذا البحث دور مراكز القياس في دراسة واقع اللغة العربية وتأثير اللهجات والعاميات عليها. يهدف الباحث إلى تحليل مدى تأثر اللغة العربية بهذه العوامل وكيفية التعامل معها. يستخدم الباحث المنهج العلمي لدراسة هذه الظاهرة وتقديم توصيات لتحسين واقع اللغة العربية والحفاظ على نقائها.,1,1
"تستعرض الورقة البحثية ""نقد الخطاب الحداثي عند محمد العربي ولد خليفة"" الجوانب النقدية التي يتبناها المفكر الجزائري تجاه مفاهيم وتقنيات الحداثة في الفكر العربي المعاصر. تهدف الدراسة إلى تحليل موقف ولد خليفة من الخطاب الحداثي وتبيان ما يعتبره تناقضات أو قصوراً في تطبيق مفاهيم الحداثة الغربية على السياق العربي. تعتمد المنهجية المستخدمة في الدراسة على تحليل نقدي للمؤلفات والمقالات الفكرية التي قدمها ولد خليفة، مع التركيز على نقاط الخلاف ومصادر التأثير الثقافي والتاريخي على رؤيته. تشير النتائج إلى أن ولد خليفة يطرح منظوراً نقدياً صارماً يلقي الضوء على جوانب الإغفال في عمليات التبني الأعمى للحداثة، داعياً إلى تفكير نقدي ومستقل يأخذ بالاعتبار الخصوصيات الثقافية والاجتماعية للعالم العربي. تساهم هذه الورقة في توسيع النقاش حول تطبيق الحداثة وتقدّم إطارًا ليس فقط لفهم انتقادات ولد خليفة ولكن أيضاً لاستشراف مستقبل الفكر الحداثي في المنطقة.",1,1
يناقش المقال التحديات المرتبطة بالعقار الصناعي والزراعي في الجزائر وتأثيرها على الاستثمار. يشير إلى أن تحقيق سياسة الاستثمار في الدولة مرتبط بالقوانين التي تعالج موضوعات هامة تتعلق بالاستثمار، مثل قوانين الملكية العقارية وتنظيم استغلال العقار. هناك ارتباط بين الملكية العقارية والوضعية القانونية والاقتصادية للأفراد والأمم. العقار هو كل شيء ثابت في مكانه ولا يمكن نقله دون تلف. وقد عرفه القانون المدني الجزائري في المادة 683 /1. هناك أنواع مختلفة من العقارات، بما في ذلك العقارات بطبيعتها، مثل الأراضي التي هي عقار أصيل خلقه الله تعالى عقارا. كما يناقش المقال الأراضي الفلاحية والعقارات الصناعية. الأراضي الفلاحية هي الأراضي التي تنتج بتدخل الإنسان سنويا، أو خلال عدة سنوات، إنتاجا يستهلكه البشر أو الحيوان، أو يستهلك في الصناعة استهلاكا مباشرا، أو بعد تحويله. من ناحية أخرى، العقارات الصناعية هي الأراضي التي تم تخصيصها لإنجاز مشروع استثمار صناعي إنتنج. يشير المقال إلى أن تنشيط الحياة الاقتصادية من خلال توفير القروض المالية يمكن أن يتأثر بالوسائل القانونية.,1,1
يتناول هذا البحث تطور مفهوم المرفق العام في ظل تحول دور الدولة، حيث يسلط الضوء على التغيرات الجوهرية التي طرأت على مفهوم الخدمة العامة نتيجة لتغيرات سياقاتها السياسية والاقتصادية والاجتماعية. يعتمد البحث على منهجية تحليلية نقدية تستند إلى دراسة حالة معاصرة، حيث يتم تحليل وتفسير البيانات المجموعة من مصادر مختلفة. يهدف البحث إلى الكشف عن التحولات في دور الدولة وآثارها على مفهوم المرفق العام، مع التركيز على التحديات والفرص التي تطرحها هذه التحولات. من المتوقع أن ي达到 البحث إلى نتائج توضح كيفية تأثير تحول دور الدولة على مفهوم المرفق العام، وتقديم رؤى حول كيفية تعزيز دور الخدمات العامة في ظل هذه التحولات.,1,1
تدرس هذه الدراسة دور الكتب المدرسية في تعزيز التفكير الإبداعي بين طلاب المرحلة الابتدائية في ولاية مستغانم، الجزائر. باستخدام نهج مختلط، تجمع البحث بين الاستطلاعات والملاحظة المباشرة، مع التركيز على تأثير البرامج التربوية الحديثة. تكشف النتائج أن الكتب المدرسية تلعب دوراً حاسماً في تعزيز التفكير الإبداعي، ولكن فعاليتها تتأثر بشكل كبير بجودة البرنامج التعليمي.,1,1
يتناول هذا البحث تاريخ 20 أوت 1955 كحدث هام في ثورة نوفمبر المجيدة. يركز البحث على الأحداث والتداعيات التي وقعت في هذا اليوم وتأثيرها على مسار الثورة. يستخدم البحث مصادر متنوعة لتحليل وفهم السياق التاريخي لهذا الحدث.,1,1
"تركز الدراسة السوسيولوجية للأدب على العلاقة المعقدة بين النصوص الأدبية والممارسات الاجتماعية، ويعتبر النقد الاجتماعي للأدب منهجاً مهماً يهدف إلى فهم كيف تعكس الأعمال الأدبية هياكل المجتمع وقضاياه. هذا البحث يخصص تحليله لرواية ""حبيبتي بکماء"" للمؤلف محمد السالم، من خلال عدسة المنهج الاجتماعي. تتناول الرواية قضايا اجتماعية جوهرية في المجتمع السعودي مثل ""الواسطة""، والمرأة، والتمييز الجندري، حيث يعمد الكاتب إلى تصوير واقعي لتلك القضايا؛ إذ يعكس توظيف غير المؤهلين في المؤسسات عبر الواسطة وكيفية ضياع حقوق الأفراد المستحقين. كما يعبر السالم عن الإشكاليات الناتجة عن اعتراض الأهل على زيجات أبنائهم، مما يؤدي إلى الإحباط والانحراف كامتداد طبيعي لتلك الاعتراضات. تعتمد منهجيتنا على النهج التوصيفي التحليلي لفهم كيفية تجسيد الرواية لهذه القضايا والرسائل التي يود المؤلف إيصالها من خلالها. إنّ تحليل علاقة الأدب بالسياق الاجتماعي يكشف عن مدى تأثير البيئة الثقافية والاجتماعية على الكُتّاب في ابتكار روايات ذات بُعد نقدي ومعبر عن الشرائح المختلفة للمجتمع. وبهذا الصوت الروائي تتجلى قدرة الأدب في تسليط الضوء على مشكلات معاصرة وتقديم وجهات نظر متنوعة ومتعمقة حول القضايا المطروحة، مما يساهم في تعزيز الوعي الاجتماعي وإثارة النقاش حول تلك الظواهر.",1,1
النص القرآني هو نص معجز على جميع المستويات، الشكليّة واملضمونيّة، وهو كلام الله الذي لا يُعد ولا يُحصى. وقد تعدّدت أساليب البيان في النص القرآني، وتعدّدت معها مناهج البحث والدّراسة، التي حاولت وحتاول في كلّ مرّة كشف وجوه إعجازه، وبيان أسرار نظمه. وفي هذا السياق، تعدّ القصة القرآنية ملمحًا من ملامح ذاك الإعجاز. فقد اعتمد القرآن على أسلوب القصّ بشكل كبري، حيث أفردت له السورة الواحدة، كما نعثر عليه في ثنايا السور. وعلى العموم فقد ارتبط القصص القرآني بالإخبار عن أحوال األمم املاضية والنبوّات السّابقة. ولكن هذا لا يعين أنّه جمرّد سرد لأحداث تارخييّة مضى عليها الزّمن، أو جمرّد إمتاع للنفوس، لأنّ غايتها هي إمعان التّأمّل وأخذ العربة قصد اهلداية. ومن طرائق ذاك الصّوغ جند البناء على أسلوب احلوار الذي متظهر في أشكال خمتلفة، كاحلوار الذّاتّ ، واحلوار الثّنائيّ، واحلوار بني النيبّ املرسل وقومه، أو بني األنبياء واملالئكة. ينظر إلى القصة القرآنية باعتبارها إحدى أساليب الإقناع الأكثر فعاليّة في إحداث فعل التأثيري. وبالتايل يتّخذ القصص القرآني أبعادا تداوليّة مهمّة في الخطاب القرآني. وإذا كان حديثنا عن استراتيجية الإقناع فإنّنا نعين بذلك الإقناع بالحجاج، حيث يعدّ الحجاج عمليّة مقصودة في ذاتها غايتها التأثيري في المتلقي ومحله على الاقتناع، بالنظر إلى ما توفّره اللغة من وسائل وآليات. سنحاول من خلال هذه المداخلة تبيان ما هي أهمّ استراتيجيات الإقناع التي نعثر عليها في الخطاب القصصي القرآني وحتديدا في سورة آل عمران؟ كيف تتمظهر؟ وما هي فاعليتها في تحصيل الأثر التداولي المتمثل في التأثير والإقناع؟,1,0
تناول البحث موضوع المناطق الصناعية وتوازنها بين المتطلبات التنظيمية والفرص المستقبلية، مسلطاً الضوء على التحديات والفرص التي تواجه هذه المناطق. يهدف البحث إلى تحليل كيفية تحسين الكفاءة الاقتصادية والتنمية المستدامة في المناطق الصناعية. اعتمد الباحثون في منهجيتهم على دراسة حالة معمقة لبعض المناطق الصناعية في الدول النامية، واستخدموا أدوات تحليل البيانات الكمية والنوعية لتحديد المؤثرات الرئيسية في نجاح هذه المناطق. توصلت الدراسة إلى أن التنظيم الجيد والمرن يمكن أن يعزز من جاذبية هذه المناطق للمستثمرين، ولكن يتطلب ذلك سياسات تتيح الابتكار والاستدامة في البنية التحتية والتشريعات. كما أكدت النتائج على أهمية الشراكات بين القطاعين العام والخاص وتطبيق التقنيات الحديثة كوسيلة لموازنة الأهداف الاقتصادية والبيئية. من المتوقع أن يؤدي هذا البحث إلى تقديم توصيات عملية تسهم في تطوير استراتيجيات فعالة لدعم المناطق الصناعية مستقبلًا.,1,1
"تهدف الدراسة إلى تشخيص العلاقة بين المنهاج التربوي الجديد، وبعث القيم الاجتماعية في الفرد الجزائري، تم الاعتماد على المنهج الوصفي التحليلي بأداة الاستمارة، قام الباحث ببنائها، وبأسلوب المعاينة العشوائية تم اختيار عينة قوامها 50 أستاذا من ثلاث مقاطعات تربوية بولاية المسيلة، وهذا بتاريخ جانفي 2018, لتحقيق أهداف الدراسة تم استخدام الأساليب الإحصائية (التكرارات, المتوسط الحسابي, النسب المئوية,الانحراف المعياري, ومعامل ارتباط سيبرمان)، حيث تم معالجة البايانات بنظام spss إصدار 23، وتوصلت الدراسة إلى النتيجة التالية: ـــ وجود العلاقة إرتباطية بين المنهاج التربوي والقيم اجتماعية أقرها الأساتذة المبحوثون.الكلمات المفتاحية: المنهاج ,القيم, القيم الاجتماعية.",0,1
"يتناول هذا البحث موضوع النقد الإسلامي لاستخدام المناهج الغربية في دراسة النص الديني المقدس، القرآن الكريم. يهدف البحث إلى تحليل العلاقة بين المنهج الغربي والنص الديني الإسلامي وتحديد مدى توافقها. يستخدم البحث منهجاً نقدياً لدراسة هذه العلاقة وتأثيرها على فهم النص الديني.

من خلال هذا البحث، يتم تسليط الضوء على التحديات التي تواجه تطبيق المناهج الغربية على النص الديني الإسلامي، مثل الاختلافات الثقافية والمعرفية بين الثقافتين الغربية والإسلامية. كما يتم مناقشة مدى قدرة المنهج الغربي على استيعاب وفهم النص الديني الإسلامي بشكل دقيق وموضوعي.

يعتمد البحث على دراسة نقدية للمناهج الغربية المستخدمة في دراسة النص الديني الإسلامي وتحليل مدى توافقها مع القيم والمبادئ الإسلامية. يتم استخدام منهج نقدي لتحليل النصوص الدينية الإسلامية وتطبيق المنهج الغربي عليها، مما يساعد في فهم النص الديني بشكل أعمق وأكثر دقة.

في النهاية، يقدم البحث توصيات حول كيفية تحسين استخدام المناهج الغربية في دراسة النص الديني الإسلامي وتطوير منهج نقدي أكثر توافقاً مع القيم والمبادئ الإسلامية. يساهم هذا البحث في إثراء النقاش حول العلاقة بين المنهج الغربي والنص الديني الإسلامي ويقدم رؤى جديدة حول كيفية دراسة وفهم النص الديني بشكل أفضل.",1,1
يُقدم هذا البحث دراسة شاملة حول الألغاز الشعبية في منطقة مسيردة بتلمسان، مع التركيز على البنية الإيقاعية لها. الهدف الرئيسي هو فحص البنية الإيقاعية لهذه الألغاز وتحليلها من خلال منهجية مزيجية تجمع بين الدراسة النوعية والكمية. تم تجميع عينة من 50 لغزًا شعبيًا من المنطقة، وتم تحليلها باستخدام برنامج متخصص في تحليل النصوص. النتائج المتوقعة تشير إلى أن الألغاز الشعبية في منطقة مسيردة تتسم ببنية إيقاعية فريدة، وتعكس الثقافة واللغة المحلية. يهدف هذا البحث إلى إثراء المعرفة حول التراث الشعبي في الجزائر، وتوفير إطار نظري لمزيد من الدراسات في مجال الألغاز الشعبية.,1,1
اللغة هي أداة أساسية للتواصل بين الأفراد، وقد تطورت بمرور الوقت لتعكس تطور الجماعة التي تستخدمها. الشعر الشعبي، الذي يعتبر جزءاً من الثقافة الشعبية، يثير جدلاً حول اللغة التي يكتب بها. بعض النقاد يعتبرونه لغة راقية تعكس الثقافة الشعبية، بينما يرى آخرون أنه يعبر عن انحطاط المستوى الثقافي للمجتمع. يهدف هذا البحث إلى دراسة هذه الظاهرة اللغوية والثقافية، من خلال تحليل العلاقة بين الشعر الشعبي والثقافة الشعبية، واللغة المستخدمة في هذا النوع من الشعر.,1,1
"يتمحور البحث حول مخطوط ""ياقوتة النسب الوهاجة وفي ضمنها التعريف بسيدي محمد بن علي مولى مجاجة"" لأبي حامد محمد العربي بن عبد القادر بن علي المشرفي. يسلط البحث الضوء على أهمية هذا المخطوط في مجال الدراسات التاريخية والاجتماعية، حيث يحتوي على معلومات قيمة حول النسب الشريف وتاريخ الأسرة. يُظهر البحث اهتمام المؤلف بالتأليف في مجالات متعددة، بما في ذلك الشعر والتاريخ والطب. يُشير البحث أيضًا إلى أن المؤلف كان له دور مهم في نقد علماء فاس، وتأليف كتب في مواضيع مختلفة. يُعد هذا البحث مساهمة قيمة في فهم تاريخ المخطوطات والتراث الثقافي في المنطقة. يُظهر البحث أيضًا أهمية دراسة المخطوطات في فهم التاريخ والثقافة الإسلامية. يُعتبر هذا البحث مرجعًا هامًا لأي باحث يرغب في دراسة المخطوطات التاريخية والتراث الثقافي في المنطقة.",1,1
